self.tree_buffer: {'attn_mask': [tensor([[[[1., 0., 0., 0.],
          [0., 1., 0., 0.],
          [0., 0., 1., 0.],
          [0., 0., 0., 1.]]]], device='cuda:0'), tensor([[[[1., 0., 0., 0., 1., 0., 0., 0.],
          [1., 0., 0., 0., 0., 1., 0., 0.],
          [1., 0., 0., 0., 0., 0., 1., 0.],
          [0., 1., 0., 0., 0., 0., 0., 1.]]]], device='cuda:0'), tensor([[[[1., 0., 0., 0., 1., 0., 0., 0., 1.]]]], device='cuda:0'), tensor([[[[1., 0., 0., 0., 1., 0., 0., 0., 1., 1.]]]], device='cuda:0')], 'tree_indices': [tensor([0, 1, 2, 3], device='cuda:0'), tensor([ 0,  1,  2, 10], device='cuda:0'), tensor([0], device='cuda:0'), tensor([0], device='cuda:0')], 'position_ids': [tensor([0, 0, 0, 0], device='cuda:0'), tensor([0, 0, 0, 0], device='cuda:0'), tensor([0], device='cuda:0'), tensor([0], device='cuda:0')], 'repeat_nums': [[4], [3, 1], [1], [1]]}
warm up
requests: [<__main__.ModelRequest object at 0x7fe4149b0a40>]
self.acc_num: tensor([5], device='cuda:0', dtype=torch.int32)
       dtype=torch.int32)
self.acc_num: tensor([6, 3, 2, 3, 2, 4, 2, 3, 4, 1, 2, 6, 5, 6, 3, 1, 4, 4, 2, 4, 5, 6, 2, 6,
        6, 6, 6, 2, 2, 3, 5, 1, 6, 2, 6, 1, 4, 4, 3, 6], device='cuda:0',
       dtype=torch.int32)
self.acc_num: tensor([3, 2, 2, 2, 2, 3, 2, 3, 3, 5, 4, 2, 2, 6, 2, 1, 1, 4, 3, 4, 6, 1, 3, 6,
        4, 4, 2, 1, 2, 2, 4, 4, 3, 2, 3, 6, 1, 3, 2, 3], device='cuda:0',
       dtype=torch.int32)
self.acc_num: tensor([3, 2, 3, 5, 2, 4, 5, 4, 6, 3, 3, 2, 5, 2, 3, 1, 4, 4, 2, 2, 4, 1, 4, 3,
        6, 5, 3, 2, 5, 4, 2, 5, 4, 5, 4, 3, 1, 5, 1, 3], device='cuda:0',
       dtype=torch.int32)
requests: [<__main__.ModelRequest object at 0x7fe4142c0800>]
self.acc_num: tensor([2, 5, 3, 2, 3, 3, 4, 1, 2, 3, 3, 3, 2, 1, 2, 2, 3, 3, 5, 5, 3, 1, 2, 2,
        6, 2, 3, 3, 5, 3, 3, 3, 2, 5, 2, 2, 3, 1, 1, 3], device='cuda:0',
       dtype=torch.int32)
self.acc_num: tensor([1, 2, 2, 3, 2, 2, 2, 4, 2, 2, 1, 2, 2, 2, 5, 2, 2, 6, 5, 3, 2, 6, 3, 3,
        6, 2, 6, 3, 2, 3, 3, 4, 2, 3, 3, 3, 2, 3, 2, 2], device='cuda:0',
       dtype=torch.int32)
self.acc_num: tensor([3, 2, 2, 1, 3, 4, 2, 4, 2, 3, 3, 2, 4, 3, 6, 2, 6, 3, 3, 1, 2, 5, 6, 3,
        6, 3, 6, 2, 2, 1, 6, 2, 2, 2, 2, 2, 2, 4, 1, 2], device='cuda:0',
       dtype=torch.int32)
self.acc_num: tensor([3, 4, 2, 2, 3, 1, 3, 2, 2, 2, 1, 4, 4, 6, 2, 1, 5, 4, 2, 2, 3, 3, 2, 4,
        4, 4, 6, 3, 3, 3, 1, 4, 2, 2, 1, 2, 6, 6, 2, 5], device='cuda:0',
       dtype=torch.int32)
self.acc_num: tensor([6, 4, 6, 4, 4, 2, 4, 1, 1, 4, 2, 2, 6, 2, 3, 4, 3, 5, 5, 5, 3, 2, 1, 2,
        6, 5, 6, 2, 2, 3, 2, 6, 3, 2, 5, 1, 2, 6, 1, 6], device='cuda:0',
       dtype=torch.int32)
requests: [<__main__.ModelRequest object at 0x7fe4142c3fe0>, <__main__.ModelRequest object at 0x7fe4142c25d0>, <__main__.ModelRequest object at 0x7fe4142c2a50>]
self.acc_num: tensor([4, 3, 4, 1, 1, 2, 2, 3, 1, 1, 3, 5, 2, 6, 2, 2, 1, 5, 3, 2, 3, 3, 2, 4,
        6, 2, 5, 2, 3, 3, 2, 3, 1, 2, 2, 3, 3, 6, 2, 2], device='cuda:0',
       dtype=torch.int32)
requests: [<__main__.ModelRequest object at 0x7fe4142c3710>, <__main__.ModelRequest object at 0x7fe4142c1550>]
self.acc_num: tensor([2, 3, 5, 6, 5, 2, 2, 3, 6, 2, 5, 2, 2, 3, 2, 3, 3, 6, 3, 3, 2, 3, 3, 2,
        6, 3, 3, 4, 3, 3, 2, 3, 1, 3, 2, 4, 2, 1, 1, 3], device='cuda:0',
       dtype=torch.int32)
requests: [<__main__.ModelRequest object at 0x7fe4142c37a0>, <__main__.ModelRequest object at 0x7fe4142c3fb0>]
self.acc_num: tensor([1, 2, 1, 6, 6, 6, 1, 6, 3, 4, 6, 3, 3, 2, 2, 3, 3, 2, 6, 4, 4, 2, 2, 6,
        5, 3, 4, 1, 2, 1, 4, 4, 2, 6, 2, 6, 5, 2, 2, 6], device='cuda:0',
       dtype=torch.int32)
self.acc_num: tensor([3, 3, 1, 2, 2, 4, 2, 4, 2, 2, 6, 4, 2, 2, 3, 1, 2, 6, 3, 2, 3, 2, 2, 6,
        6, 2, 6, 5, 5, 4, 2, 6, 2, 5, 3, 2, 2, 6, 3, 4], device='cuda:0',
       dtype=torch.int32)
self.acc_num: tensor([4, 4, 2, 3, 3, 5, 4, 4, 2, 6, 3, 2, 2, 4, 4, 3, 4, 2, 2, 2, 2, 1, 1, 2,
        6, 2, 6, 3, 5, 6, 4, 2, 6, 1, 4, 1, 3, 2, 5, 5], device='cuda:0',
       dtype=torch.int32)
requests: [<__main__.ModelRequest object at 0x7fe4142c2e40>, <__main__.ModelRequest object at 0x7fe4142c1850>, <__main__.ModelRequest object at 0x7fe4142c3260>]
self.acc_num: tensor([4, 3, 6, 2, 6, 3, 3, 4, 2, 2, 6, 3, 1, 3, 2, 3, 1, 4, 1, 2, 2, 3, 1, 1,
        6, 4, 6, 2, 3, 3, 6, 3, 2, 5, 2, 3, 3, 3, 4, 2], device='cuda:0',
       dtype=torch.int32)
self.acc_num: tensor([2, 4, 6, 1, 2, 5, 2, 3, 3, 6, 3, 2, 2, 5, 4, 3, 2, 2, 4, 5, 2, 1, 2, 2,
        6, 4, 5, 2, 6, 4, 5, 4, 4, 2, 4, 1, 1, 4, 3, 4], device='cuda:0',
       dtype=torch.int32)
self.acc_num: tensor([3, 2, 4, 1, 2, 4, 1, 6, 4, 3, 1, 5, 3, 3, 2, 2, 3, 4, 3, 3, 3, 1, 3, 4,
        6, 5, 5, 3, 3, 1, 3, 6, 6, 5, 2, 4, 2, 3, 6, 6], device='cuda:0',
       dtype=torch.int32)
self.acc_num: tensor([2, 4, 3, 6, 3, 2, 5, 5, 2, 3, 2, 2, 2, 1, 3, 2, 3, 2, 5, 6, 2, 1, 3, 2,
        6, 4, 3, 2, 3, 1, 4, 4, 2, 3, 4, 3, 6, 3, 6, 6], device='cuda:0',
       dtype=torch.int32)
self.acc_num: tensor([2, 2, 2, 6, 2, 3, 6, 5, 3, 3, 4, 3, 2, 3, 3, 2, 1, 5, 5, 6, 5, 2, 2, 2,
        6, 4, 4, 6, 3, 1, 3, 5, 1, 2, 1, 2, 1, 2, 2, 6], device='cuda:0',
       dtype=torch.int32)
self.acc_num: tensor([1, 3, 6, 4, 6, 6, 5, 6, 4, 4, 2, 5, 3, 6, 6, 2, 3, 5, 3, 2, 2, 2, 1, 2,
        4, 3, 6, 3, 6, 4, 3, 2, 3, 3, 1, 2, 2, 6, 2, 2], device='cuda:0',
       dtype=torch.int32)
self.acc_num: tensor([3, 6, 3, 6, 4, 1, 2, 3, 2, 2, 2, 4, 2, 3, 2, 1, 4, 4, 3, 4, 3, 3, 2, 6,
        6, 5, 6, 3, 3, 4, 4, 1, 3, 5, 1, 2, 2, 2, 3, 4], device='cuda:0',
       dtype=torch.int32)
self.acc_num: tensor([3, 4, 3, 2, 2, 2, 6, 6, 3, 2, 3, 2, 4, 1, 3, 2, 2, 5, 2, 3, 4, 2, 2, 3,
        6, 5, 2, 3, 3, 3, 1, 2, 3, 3, 4, 3, 1, 2, 4, 4], device='cuda:0',
       dtype=torch.int32)
self.acc_num: tensor([2, 4, 3, 4, 4, 3, 2, 3, 2, 4, 3, 4, 2, 2, 6, 2, 2, 4, 5, 1, 4, 1, 2, 4,
        6, 3, 6, 1, 4, 2, 2, 2, 4, 2, 2, 2, 2, 1, 3, 6], device='cuda:0',
       dtype=torch.int32)
self.acc_num: tensor([2, 6, 2, 2, 3, 3, 1, 3, 3, 1, 2, 6, 2, 2, 3, 2, 6, 2, 1, 2, 5, 4, 2, 4,
        5, 3, 6, 3, 2, 6, 3, 2, 4, 4, 1, 2, 3, 2, 1, 5], device='cuda:0',
       dtype=torch.int32)
requests: [<__main__.ModelRequest object at 0x7fe4142c23c0>]
self.acc_num: tensor([2, 2, 1, 3, 3, 2, 2, 4, 5, 2, 5, 5, 2, 2, 3, 2, 4, 3, 2, 4, 3, 3, 4, 6,
        6, 2, 6, 4, 2, 4, 1, 2, 3, 4, 4, 4, 6, 4, 2, 3], device='cuda:0',
       dtype=torch.int32)
self.acc_num: tensor([2, 3, 1, 2, 1, 2, 3, 3, 2, 5, 2, 2, 3, 4, 3, 2, 3, 6, 5, 1, 2, 2, 2, 2,
        6, 6, 6, 3, 2, 3, 3, 5, 5, 4, 3, 1, 1, 2, 3, 4], device='cuda:0',
       dtype=torch.int32)
self.acc_num: tensor([2, 3, 1, 2, 2, 3, 2, 4, 3, 4, 3, 4, 2, 3, 2, 2, 2, 3, 2, 1, 2, 3, 3, 2,
        6, 6, 6, 2, 6, 3, 3, 2, 2, 6, 5, 5, 3, 5, 4, 5], device='cuda:0',
       dtype=torch.int32)
requests: [<__main__.ModelRequest object at 0x7fe4142c14f0>, <__main__.ModelRequest object at 0x7fe4142c2390>, <__main__.ModelRequest object at 0x7fe4142c05c0>]
self.acc_num: tensor([6, 3, 2, 4, 3, 2, 2, 6, 2, 2, 1, 3, 2, 6, 6, 5, 3, 1, 3, 1, 2, 1, 4, 6,
        6, 4, 6, 5, 6, 5, 1, 2, 4, 3, 2, 3, 3, 2, 2, 4], device='cuda:0',
       dtype=torch.int32)
self.acc_num: tensor([2, 3, 1, 2, 2, 2, 2, 2, 4, 2, 5, 3, 3, 2, 5, 2, 2, 2, 3, 5, 2, 2, 4, 2,
        6, 1, 6, 4, 4, 3, 2, 2, 6, 4, 3, 2, 5, 2, 2, 3], device='cuda:0',
       dtype=torch.int32)
self.acc_num: tensor([4, 4, 6, 5, 5, 4, 4, 6, 2, 2, 4, 5, 3, 4, 2, 2, 4, 5, 6, 2, 2, 2, 3, 4,
        6, 4, 6, 2, 4, 5, 3, 2, 5, 3, 2, 3, 5, 6, 4, 6], device='cuda:0',
       dtype=torch.int32)
self.acc_num: tensor([3, 3, 3, 3, 5, 3, 3, 3, 2, 4, 2, 2, 1, 3, 3, 2, 2, 4, 2, 4, 2, 2, 3, 5,
        6, 2, 6, 1, 3, 4, 1, 4, 5, 3, 3, 3, 1, 4, 3, 3], device='cuda:0',
       dtype=torch.int32)
self.acc_num: tensor([3, 3, 4, 4, 3, 2, 2, 4, 4, 4, 2, 2, 3, 2, 5, 2, 5, 3, 3, 3, 1, 2, 3, 3,
        4, 2, 6, 1, 6, 2, 2, 2, 3, 5, 2, 6, 3, 3, 2, 2], device='cuda:0',
       dtype=torch.int32)
self.acc_num: tensor([5, 6, 3, 3, 2, 6, 2, 2, 1, 4, 3, 6, 2, 3, 4, 3, 2, 3, 2, 5, 4, 3, 6, 2,
        6, 2, 6, 3, 6, 2, 4, 1, 3, 3, 1, 2, 1, 5, 3, 2], device='cuda:0',
       dtype=torch.int32)
requests: [<__main__.ModelRequest object at 0x7fe4142c3740>]
self.acc_num: tensor([1, 3, 2, 2, 4, 3, 3, 3, 4, 6, 1, 3, 2, 3, 2, 2, 3, 1, 2, 4, 4, 2, 5, 2,
        6, 2, 6, 2, 6, 5, 1, 2, 4, 4, 4, 1, 3, 1, 1, 2], device='cuda:0',
       dtype=torch.int32)
self.acc_num: tensor([3, 2, 2, 4, 2, 2, 3, 5, 2, 3, 6, 1, 4, 1, 4, 1, 4, 3, 4, 3, 2, 6, 6, 2,
        6, 3, 6, 4, 5, 3, 5, 4, 3, 5, 3, 4, 6, 1, 3, 6], device='cuda:0',
       dtype=torch.int32)
self.acc_num: tensor([1, 6, 2, 2, 2, 2, 3, 2, 1, 2, 3, 5, 1, 6, 6, 1, 5, 3, 6, 2, 2, 1, 2, 3,
        5, 6, 6, 2, 4, 6, 4, 2, 6, 6, 2, 1, 2, 2, 2, 6], device='cuda:0',
       dtype=torch.int32)
self.acc_num: tensor([4, 2, 2, 6, 3, 2, 2, 6, 1, 4, 5, 4, 4, 2, 6, 3, 3, 6, 2, 2, 6, 1, 3, 1,
        6, 4, 6, 3, 3, 4, 3, 3, 4, 2, 2, 1, 6, 5, 2, 2], device='cuda:0',
       dtype=torch.int32)
self.acc_num: tensor([2, 4, 2, 2, 4, 2, 2, 3, 1, 2, 1, 2, 3, 6, 6, 2, 4, 4, 1, 5, 4, 1, 3, 3,
        6, 6, 6, 2, 6, 2, 5, 4, 6, 4, 4, 3, 4, 4, 2, 2], device='cuda:0',
       dtype=torch.int32)
requests: [<__main__.ModelRequest object at 0x7fe4142c3a70>]
self.acc_num: tensor([2, 2, 3, 4, 6, 4, 4, 6, 3, 4, 5, 4, 2, 6, 1, 1, 2, 3, 1, 2, 3, 1, 6, 1,
        6, 6, 2, 2, 4, 5, 6, 2, 2, 1, 2, 2, 6, 3, 6, 1], device='cuda:0',
       dtype=torch.int32)
requests: [<__main__.ModelRequest object at 0x7fe4142c2930>]
self.acc_num: tensor([2, 5, 2, 2, 1, 1, 5, 6, 2, 2, 3, 4, 2, 4, 2, 2, 5, 2, 3, 2, 2, 5, 3, 1,
        6, 5, 4, 2, 2, 1, 1, 4, 3, 4, 1, 3, 4, 3, 3, 1], device='cuda:0',
       dtype=torch.int32)
requests: [<__main__.ModelRequest object at 0x7fe4142c13d0>]
self.acc_num: tensor([2, 3, 2, 2, 2, 3, 6, 4, 3, 2, 1, 5, 2, 2, 3, 2, 3, 3, 2, 5, 4, 5, 6, 2,
        6, 2, 6, 2, 1, 3, 5, 6, 4, 6, 2, 2, 4, 3, 1, 3], device='cuda:0',
       dtype=torch.int32)
requests: [<__main__.ModelRequest object at 0x7fe4142c3020>]
self.acc_num: tensor([1, 3, 2, 3, 4, 2, 2, 2, 3, 6, 2, 2, 2, 6, 6, 2, 4, 4, 4, 1, 2, 2, 1, 2,
        6, 1, 6, 3, 2, 3, 3, 3, 2, 6, 4, 2, 6, 2, 2, 2], device='cuda:0',
       dtype=torch.int32)
self.acc_num: tensor([3, 1, 2, 5, 2, 3, 2, 3, 2, 4, 3, 5, 1, 4, 2, 2, 3, 4, 2, 2, 3, 1, 2, 2,
        6, 1, 6, 2, 2, 5, 1, 3, 6, 4, 2, 2, 4, 4, 1, 2], device='cuda:0',
       dtype=torch.int32)
self.acc_num: tensor([1, 3, 2, 3, 5, 6, 2, 3, 5, 4, 2, 2, 2, 6, 3, 3, 6, 4, 3, 2, 2, 1, 6, 2,
        4, 6, 4, 3, 2, 4, 2, 6, 2, 4, 2, 2, 3, 2, 2, 2], device='cuda:0',
       dtype=torch.int32)
requests: [<__main__.ModelRequest object at 0x7fe4142c3f80>]
self.acc_num: tensor([3, 6, 6, 2, 3, 2, 3, 2, 3, 6, 2, 2, 1, 4, 3, 3, 3, 3, 2, 6, 4, 2, 2, 3,
        6, 2, 2, 2, 3, 6, 4, 2, 2, 5, 2, 2, 3, 2, 1, 6], device='cuda:0',
       dtype=torch.int32)
self.acc_num: tensor([5, 6, 2, 3, 3, 3, 3, 2, 3, 1, 3, 3, 2, 6, 4, 2, 2, 5, 1, 2, 1, 3, 2, 4,
        6, 2, 2, 2, 3, 3, 1, 6, 6, 4, 3, 2, 3, 2, 2, 2], device='cuda:0',
       dtype=torch.int32)
requests: [<__main__.ModelRequest object at 0x7fe4142c0230>]
self.acc_num: tensor([1, 4, 6, 6, 2, 1, 4, 3, 4, 3, 2, 2, 3, 4, 4, 2, 4, 3, 5, 3, 2, 2, 2, 6,
        6, 1, 3, 3, 2, 2, 1, 3, 4, 3, 2, 3, 3, 2, 2, 2], device='cuda:0',
       dtype=torch.int32)
requests: [<__main__.ModelRequest object at 0x7fe4142c2510>, <__main__.ModelRequest object at 0x7fe4142c1d90>]
self.acc_num: tensor([2, 2, 4, 4, 2, 2, 2, 1, 1, 3, 2, 3, 3, 3, 5, 3, 5, 5, 2, 2, 2, 2, 3, 6,
        5, 2, 2, 1, 2, 2, 2, 2, 1, 4, 2, 2, 3, 4, 2, 3], device='cuda:0',
       dtype=torch.int32)
self.acc_num: tensor([3, 2, 4, 4, 2, 4, 4, 2, 2, 4, 2, 3, 4, 2, 4, 3, 6, 3, 1, 6, 1, 1, 6, 2,
        6, 2, 2, 3, 1, 1, 1, 6, 2, 3, 5, 4, 3, 2, 3, 3], device='cuda:0',
       dtype=torch.int32)
self.acc_num: tensor([4, 6, 2, 2, 1, 2, 3, 4, 2, 3, 2, 2, 2, 3, 6, 3, 2, 4, 3, 3, 3, 2, 5, 5,
        6, 2, 6, 4, 2, 2, 6, 3, 1, 2, 2, 1, 6, 2, 1, 2], device='cuda:0',
       dtype=torch.int32)
requests: [<__main__.ModelRequest object at 0x7fe4142c2d80>, <__main__.ModelRequest object at 0x7fe4142c09b0>]
self.acc_num: tensor([3, 4, 6, 1, 2, 4, 2, 5, 6, 6, 4, 1, 2, 3, 3, 1, 5, 6, 1, 2, 2, 2, 2, 3,
        6, 3, 3, 2, 2, 4, 2, 1, 2, 4, 5, 1, 2, 1, 3, 4], device='cuda:0',
       dtype=torch.int32)
requests: [<__main__.ModelRequest object at 0x7fe4142c1a30>]
self.acc_num: tensor([2, 2, 6, 3, 5, 3, 4, 4, 2, 4, 6, 1, 2, 5, 2, 4, 2, 4, 2, 1, 4, 3, 4, 3,
        6, 2, 2, 2, 3, 2, 4, 2, 2, 2, 1, 1, 4, 2, 2, 4], device='cuda:0',
       dtype=torch.int32)
requests: [<__main__.ModelRequest object at 0x7fe4142c1d00>]
self.acc_num: tensor([6, 1, 1, 2, 6, 4, 3, 4, 4, 4, 4, 2, 2, 2, 4, 2, 2, 6, 2, 2, 4, 2, 4, 3,
        3, 2, 4, 1, 2, 4, 1, 3, 2, 2, 3, 2, 2, 4, 2, 5], device='cuda:0',
       dtype=torch.int32)
self.acc_num: tensor([2, 4, 1, 2, 4, 2, 3, 6, 3, 3, 6, 3, 4, 6, 2, 2, 2, 4, 3, 2, 6, 4, 6, 6,
        3, 3, 2, 3, 3, 4, 5, 2, 2, 2, 4, 1, 2, 3, 1, 4], device='cuda:0',
       dtype=torch.int32)
requests: [<__main__.ModelRequest object at 0x7fe4142c1cd0>]
self.acc_num: tensor([4, 5, 6, 3, 3, 4, 3, 4, 2, 3, 4, 5, 3, 2, 3, 2, 3, 6, 1, 3, 3, 1, 6, 2,
        2, 4, 3, 1, 3, 4, 2, 6, 4, 2, 3, 2, 6, 6, 1, 5], device='cuda:0',
       dtype=torch.int32)
self.acc_num: tensor([5, 4, 3, 2, 2, 3, 4, 3, 2, 3, 5, 3, 2, 4, 6, 3, 6, 1, 1, 2, 1, 4, 6, 2,
        6, 6, 3, 2, 2, 3, 1, 6, 3, 2, 2, 3, 2, 2, 1, 2], device='cuda:0',
       dtype=torch.int32)
requests: [<__main__.ModelRequest object at 0x7fe4142c2de0>]
self.acc_num: tensor([4, 6, 1, 4, 2, 2, 2, 2, 2, 3, 2, 2, 2, 3, 3, 6, 4, 3, 3, 5, 3, 2, 2, 6,
        6, 3, 3, 2, 2, 5, 2, 5, 4, 2, 1, 3, 3, 6, 2, 2], device='cuda:0',
       dtype=torch.int32)
self.acc_num: tensor([2, 3, 1, 2, 1, 4, 2, 6, 4, 3, 3, 6, 2, 2, 4, 2, 4, 4, 1, 2, 1, 3, 5, 4,
        6, 4, 1, 2, 2, 2, 1, 2, 2, 3, 1, 3, 2, 6, 2, 4], device='cuda:0',
       dtype=torch.int32)
self.acc_num: tensor([5, 5, 1, 2, 1, 3, 3, 4, 6, 3, 6, 3, 1, 2, 4, 4, 2, 2, 5, 6, 3, 4, 4, 3,
        1, 6, 3, 3, 3, 3, 1, 5, 4, 1, 5, 4, 1, 2, 5, 6], device='cuda:0',
       dtype=torch.int32)
self.acc_num: tensor([3, 6, 1, 2, 2, 4, 5, 2, 2, 5, 5, 3, 1, 2, 4, 3, 1, 6, 6, 2, 3, 2, 5, 2,
        4, 6, 3, 4, 2, 1, 1, 2, 3, 2, 3, 1, 2, 3, 2, 2], device='cuda:0',
       dtype=torch.int32)
self.acc_num: tensor([1, 4, 2, 2, 2, 4, 4, 2, 2, 5, 5, 3, 1, 4, 6, 3, 6, 3, 2, 2, 4, 1, 5, 3,
        4, 5, 1, 3, 3, 6, 6, 4, 4, 4, 1, 3, 1, 2, 2, 2], device='cuda:0',
       dtype=torch.int32)
self.acc_num: tensor([3, 6, 1, 3, 6, 3, 4, 5, 4, 2, 4, 2, 2, 6, 2, 4, 1, 6, 2, 5, 3, 1, 4, 3,
        2, 3, 2, 4, 3, 1, 6, 2, 5, 2, 4, 3, 1, 3, 3, 3], device='cuda:0',
       dtype=torch.int32)
self.acc_num: tensor([5, 5, 2, 3, 6, 3, 6, 4, 2, 4, 5, 3, 3, 6, 2, 2, 3, 3, 4, 6, 4, 3, 3, 3,
        1, 3, 2, 2, 4, 5, 2, 1, 4, 2, 2, 2, 1, 1, 2, 2], device='cuda:0',
       dtype=torch.int32)
requests: [<__main__.ModelRequest object at 0x7fe4142c2180>, <__main__.ModelRequest object at 0x7fe4142c2450>]
self.acc_num: tensor([3, 2, 2, 6, 3, 4, 2, 6, 1, 3, 3, 5, 2, 1, 4, 4, 1, 3, 4, 6, 6, 2, 2, 3,
        3, 1, 4, 6, 1, 4, 2, 3, 6, 2, 1, 2, 4, 4, 3, 1], device='cuda:0',
       dtype=torch.int32)
self.acc_num: tensor([5, 3, 1, 2, 2, 2, 1, 4, 2, 5, 3, 1, 3, 4, 3, 4, 4, 3, 3, 5, 1, 2, 1, 3,
        2, 2, 5, 2, 5, 3, 2, 2, 5, 2, 2, 2, 2, 2, 2, 2], device='cuda:0',
       dtype=torch.int32)
requests: [<__main__.ModelRequest object at 0x7fe4142c2a20>]
self.acc_num: tensor([2, 3, 3, 6, 2, 2, 2, 3, 2, 3, 3, 5, 1, 1, 2, 3, 2, 2, 2, 3, 4, 1, 2, 3,
        2, 4, 2, 1, 2, 4, 3, 3, 3, 3, 1, 2, 3, 2, 4, 2], device='cuda:0',
       dtype=torch.int32)
self.acc_num: tensor([2, 3, 6, 2, 3, 2, 3, 4, 4, 2, 3, 6, 2, 4, 2, 2, 1, 4, 4, 1, 3, 3, 2, 2,
        5, 3, 2, 4, 2, 5, 2, 5, 5, 2, 3, 1, 3, 2, 1, 2], device='cuda:0',
       dtype=torch.int32)
self.acc_num: tensor([3, 2, 2, 1, 2, 3, 2, 2, 2, 1, 3, 3, 3, 3, 5, 3, 2, 6, 2, 2, 2, 2, 3, 2,
        2, 3, 1, 3, 6, 5, 2, 6, 4, 3, 1, 6, 6, 2, 2, 2], device='cuda:0',
       dtype=torch.int32)
self.acc_num: tensor([1, 2, 4, 2, 2, 6, 2, 1, 2, 1, 3, 4, 2, 5, 1, 1, 3, 5, 2, 5, 2, 4, 1, 1,
        2, 4, 5, 2, 3, 2, 3, 3, 2, 2, 1, 2, 6, 3, 2, 2], device='cuda:0',
       dtype=torch.int32)
self.acc_num: tensor([1, 1, 1, 3, 1, 2, 4, 1, 4, 1, 3, 2, 2, 4, 3, 3, 3, 4, 6, 6, 4, 2, 3, 6,
        1, 2, 2, 3, 4, 2, 1, 3, 1, 2, 1, 2, 3, 3, 1, 2], device='cuda:0',
       dtype=torch.int32)
self.acc_num: tensor([1, 2, 2, 2, 1, 6, 4, 3, 5, 6, 2, 3, 5, 2, 2, 2, 2, 3, 4, 2, 3, 4, 3, 3,
        4, 6, 4, 1, 3, 6, 3, 4, 2, 2, 4, 2, 5, 2, 2, 3], device='cuda:0',
       dtype=torch.int32)
self.acc_num: tensor([1, 3, 2, 2, 2, 4, 4, 1, 4, 6, 2, 1, 4, 2, 5, 6, 2, 2, 1, 6, 2, 5, 3, 6,
        2, 6, 2, 3, 2, 6, 2, 2, 5, 2, 6, 1, 2, 2, 6, 3], device='cuda:0',
       dtype=torch.int32)
requests: [<__main__.ModelRequest object at 0x7fe4142c2f90>]
self.acc_num: tensor([3, 1, 2, 5, 4, 6, 1, 4, 4, 4, 3, 1, 1, 1, 2, 2, 4, 6, 2, 3, 4, 2, 6, 4,
        4, 3, 4, 2, 1, 6, 4, 5, 3, 4, 5, 2, 3, 4, 1, 6], device='cuda:0',
       dtype=torch.int32)
self.acc_num: tensor([2, 2, 1, 3, 1, 5, 1, 1, 3, 2, 3, 2, 5, 4, 5, 1, 5, 3, 3, 3, 4, 2, 2, 5,
        2, 5, 3, 2, 3, 4, 5, 1, 4, 2, 3, 4, 5, 3, 3, 3], device='cuda:0',
       dtype=torch.int32)
requests: [<__main__.ModelRequest object at 0x7fe4142c2ff0>, <__main__.ModelRequest object at 0x7fe4142c0620>]
self.acc_num: tensor([4, 3, 6, 2, 2, 2, 3, 4, 5, 5, 4, 3, 2, 2, 2, 2, 2, 3, 1, 2, 5, 3, 1, 6,
        3, 1, 2, 4, 4, 3, 3, 6, 2, 4, 6, 2, 3, 2, 4, 6], device='cuda:0',
       dtype=torch.int32)
self.acc_num: tensor([3, 6, 3, 6, 2, 6, 2, 4, 1, 2, 4, 5, 2, 5, 3, 2, 6, 5, 1, 6, 2, 2, 5, 5,
        6, 6, 4, 1, 1, 5, 4, 1, 6, 4, 3, 2, 3, 6, 2, 6], device='cuda:0',
       dtype=torch.int32)
self.acc_num: tensor([3, 3, 2, 4, 4, 4, 3, 1, 3, 5, 6, 2, 4, 3, 3, 1, 4, 5, 2, 1, 4, 2, 3, 6,
        3, 2, 2, 3, 1, 2, 3, 2, 6, 5, 1, 2, 2, 2, 2, 3], device='cuda:0',
       dtype=torch.int32)
requests: [<__main__.ModelRequest object at 0x7fe4142c3440>, <__main__.ModelRequest object at 0x7fe4142c3650>]
self.acc_num: tensor([3, 1, 1, 2, 4, 3, 4, 1, 5, 5, 4, 6, 2, 2, 2, 1, 6, 1, 2, 4, 3, 4, 2, 6,
        4, 4, 3, 4, 2, 2, 4, 1, 3, 3, 1, 6, 4, 2, 4, 2], device='cuda:0',
       dtype=torch.int32)
requests: [<__main__.ModelRequest object at 0x7fe4142c0560>]
self.acc_num: tensor([2, 2, 2, 6, 3, 6, 5, 2, 3, 4, 3, 6, 2, 2, 2, 2, 2, 1, 4, 3, 3, 2, 1, 2,
        3, 2, 1, 2, 4, 2, 1, 2, 4, 3, 4, 1, 2, 2, 4, 3], device='cuda:0',
       dtype=torch.int32)
self.acc_num: tensor([1, 2, 1, 2, 4, 4, 3, 2, 3, 3, 2, 2, 3, 3, 6, 1, 2, 2, 2, 2, 3, 2, 2, 2,
        5, 5, 1, 2, 5, 4, 4, 4, 2, 3, 2, 3, 4, 2, 6, 3], device='cuda:0',
       dtype=torch.int32)
requests: []
self.acc_num: tensor([2, 3, 1, 3, 4, 3, 4, 2, 1, 2, 6, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], device='cuda:0',
       dtype=torch.int32)
